item_id,lang_id
19625,1
19626,1
19627,1
19628,1
19629,1
19630,1
19631,1
19632,1
19633,1
19634,1
19635,1
19636,1
19637,1
19638,1
19639,1
19640,1
19641,1
19642,1
19643,1
19644,1
19645,1
19646,1
19647,1
19648,1
19649,1
19650,1
19651,1
19652,1
19653,1
19654,1
19655,1
19656,1
19657,1
19658,1
19659,1
19660,1
19661,1
19662,1
19663,1
19664,1
19665,1
19666,1
19667,1
19668,1
19669,1
19670,1
19671,1
19672,1
19673,1
19674,1
19675,1
19676,1
19677,1
19678,1
19751,1
20270,1
20271,1
20272,1
20273,1
20274,1
20275,1
20276,1
20277,1
20278,1
20279,1
20280,1
20281,1
20282,1
20283,1
20284,1
20285,1
20286,1
20287,1
20288,1
20289,1
20290,1
20291,1
20292,1
20293,1
20390,1
20449,1
20450,1
20451,1
20452,1
20453,1
20986,1
20988,1
20990,1
20991,1
20992,1
20993,1
20994,1
20995,1
20996,1
20997,1
20999,1
21003,1
21004,1
21680,1
21690,1
22081,1
23347,1
23348,1
23349,1
23352,1
23353,1
23354,1
23357,1
23360,1
23361,1
23362,1
5,1
101,1
391,1
482,1
1543,1
1651,1
1784,1
2067,1
2767,1
2782,1
3073,1
3161,1
5352,1
5353,1
5354,1
5355,1
5356,1
5357,1
5358,1
5359,1
5360,1
5361,1
5380,1
5381,1
5382,1
5383,1
5384,1
5385,1
5386,1
5387,1
5388,1
5390,1
5391,1
5393,1
5397,1
5398,1
5401,1
5404,1
5405,1
5933,1
7588,1
7589,1
7590,1
7594,1
7595,1
7596,1
8514,1
8518,1
8528,1
9044,1
9045,1
9046,1
9047,1
9048,1
9049,1
9050,1
9051,1
9052,1
9053,1
9054,1
9055,1
9071,1
9741,1
9743,1
9749,1
10007,1
11935,1
12031,1
12321,1
12412,1
13473,1
13581,1
13714,1
13997,1
14697,1
14712,1
15003,1
15091,1
17282,1
17283,1
17284,1
17285,1
17286,1
17287,1
17288,1
17289,1
17290,1
17291,1
17310,1
17311,1
17312,1
17313,1
17314,1
17315,1
17316,1
17317,1
17318,1
17320,1
17321,1
17323,1
17327,1
17328,1
17331,1
17334,1
17335,1
17863,1
19518,1
19519,1
19520,1
19524,1
19525,1
19526,1
20444,1
20448,1
20458,1
20974,1
20975,1
20976,1
20977,1
20978,1
20979,1
20980,1
20981,1
20982,1
20983,1
20984,1
20985,1
21001,1
21671,1
21673,1
21679,1
21937,1
483,1
7977,1
8006,1
12413,1
19907,1
19936,1
10152,1
10153,1
10154,1
10155,1
10156,1
22082,1
22083,1
22084,1
22085,1
22086,1
5,2
159,2
497,2
798,2
1613,2
1777,2
1849,2
1853,2
1854,2
1861,2
1862,2
2830,2
2831,2
2832,2
2833,2
2834,2
2835,2
2836,2
2837,2
2838,2
2839,2
2840,2
2841,2
3088,2
3160,2
3161,2
8508,2
8509,2
8510,2
8511,2
8512,2
8513,2
8514,2
8515,2
8516,2
8517,2
8518,2
9691,2
9694,2
9695,2
9697,2
9698,2
9700,2
9701,2
9702,2
9705,2
9706,2
9707,2
9708,2
9709,2
9710,2
9711,2
9712,2
9714,2
9716,2
9717,2
9764,2
9768,2
9769,2
11358,2
11359,2
11935,2
12089,2
12427,2
12728,2
13543,2
13707,2
13779,2
13783,2
13784,2
13791,2
13792,2
14760,2
14761,2
14762,2
14763,2
14764,2
14765,2
14766,2
14767,2
14768,2
14769,2
14770,2
14771,2
15018,2
15090,2
15091,2
20438,2
20439,2
20440,2
20441,2
20442,2
20443,2
20444,2
20445,2
20446,2
20447,2
20448,2
21621,2
21624,2
21625,2
21627,2
21628,2
21630,2
21631,2
21632,2
21635,2
21636,2
21637,2
21638,2
21639,2
21640,2
21641,2
21642,2
21644,2
21646,2
21647,2
21694,2
21698,2
21699,2
23288,2
23289,2
2776,2
9766,2
10239,2
14706,2
21696,2
22169,2
1548,2
7527,2
10152,2
10153,2
10154,2
10155,2
10156,2
10157,2
10158,2
10159,2
13478,2
19457,2
22082,2
22083,2
22084,2
22085,2
22086,2
22087,2
22088,2
22089,2
6,3
30,3
35,3
51,3
75,3
99,3
138,3
160,3
163,3
164,3
165,3
166,3
173,3
195,3
203,3
212,3
213,3
225,3
244,3
260,3
339,3
353,3
354,3
358,3
392,3
399,3
450,3
451,3
483,3
562,3
567,3
568,3
571,3
597,3
656,3
791,3
792,3
793,3
795,3
797,3
799,3
800,3
801,3
802,3
803,3
1542,3
1543,3
1544,3
1635,3
1652,3
1772,3
1776,3
1779,3
1781,3
1833,3
1834,3
1836,3
1838,3
1840,3
1841,3
1863,3
1864,3
1867,3
1868,3
1869,3
1870,3
1871,3
1913,3
1945,3
1946,3
1947,3
1983,3
1984,3
1985,3
1990,3
2048,3
2051,3
2693,3
2775,3
2779,3
2842,3
2871,3
2872,3
2873,3
2878,3
2879,3
2881,3
2882,3
2883,3
2884,3
2885,3
3072,3
3074,3
3075,3
3085,3
3087,3
3147,3
5411,3
5914,3
5935,3
5937,3
5938,3
5945,3
5989,3
5992,3
5993,3
5994,3
5995,3
6099,3
6100,3
6385,3
7509,3
7511,3
7516,3
7521,3
7523,3
7524,3
7525,3
7541,3
7542,3
7543,3
7546,3
7548,3
7549,3
7550,3
7551,3
7555,3
7556,3
7558,3
7559,3
7560,3
7561,3
7562,3
7569,3
7571,3
7574,3
7578,3
7581,3
7583,3
7584,3
7588,3
8131,3
8141,3
8142,3
8143,3
8144,3
8145,3
8364,3
8366,3
8368,3
8369,3
8371,3
8374,3
8375,3
8377,3
8378,3
8379,3
8380,3
8381,3
8527,3
9031,3
9033,3
9034,3
9035,3
9036,3
9071,3
9078,3
9079,3
9081,3
9096,3
9101,3
9102,3
9104,3
9105,3
9106,3
9107,3
9110,3
9111,3
9113,3
9114,3
9115,3
9116,3
9117,3
9120,3
9121,3
9685,3
9690,3
9729,3
9730,3
9731,3
9767,3
9986,3
10032,3
10033,3
10034,3
10035,3
10036,3
10037,3
10038,3
10039,3
10040,3
10044,3
10045,3
10055,3
10057,3
10164,3
10170,3
10236,3
10246,3
10456,3
11242,3
11357,3
11360,3
11361,3
11362,3
11363,3
11364,3
11365,3
11371,3
11372,3
11373,3
11375,3
11407,3
11808,3
11809,3
11810,3
11812,3
11813,3
11814,3
11815,3
11816,3
11817,3
11818,3
11819,3
11820,3
11821,3
11822,3
11823,3
11824,3
11825,3
11826,3
11827,3
11828,3
11829,3
11830,3
11831,3
11832,3
11833,3
11834,3
11835,3
11836,3
11837,3
11936,3
11960,3
11965,3
11981,3
12005,3
12029,3
12068,3
12090,3
12093,3
12094,3
12095,3
12096,3
12103,3
12125,3
12133,3
12142,3
12143,3
12155,3
12174,3
12190,3
12269,3
12283,3
12284,3
12288,3
12322,3
12329,3
12380,3
12381,3
12413,3
12492,3
12497,3
12498,3
12501,3
12527,3
12586,3
12721,3
12722,3
12723,3
12725,3
12727,3
12729,3
12730,3
12731,3
12732,3
12733,3
13472,3
13473,3
13474,3
13565,3
13582,3
13702,3
13706,3
13709,3
13711,3
13763,3
13764,3
13766,3
13768,3
13770,3
13771,3
13793,3
13794,3
13797,3
13798,3
13799,3
13800,3
13801,3
13843,3
13875,3
13876,3
13877,3
13913,3
13914,3
13915,3
13920,3
13978,3
13981,3
14623,3
14705,3
14709,3
14772,3
14801,3
14802,3
14803,3
14808,3
14809,3
14811,3
14812,3
14813,3
14814,3
14815,3
15002,3
15004,3
15005,3
15015,3
15017,3
15077,3
17341,3
17844,3
17865,3
17867,3
17868,3
17875,3
17919,3
17922,3
17923,3
17924,3
17925,3
18029,3
18030,3
18315,3
19439,3
19441,3
19446,3
19451,3
19453,3
19454,3
19455,3
19471,3
19472,3
19473,3
19476,3
19478,3
19479,3
19480,3
19481,3
19485,3
19486,3
19488,3
19489,3
19490,3
19491,3
19492,3
19499,3
19501,3
19504,3
19508,3
19511,3
19513,3
19514,3
19518,3
20061,3
20071,3
20072,3
20073,3
20074,3
20075,3
20294,3
20296,3
20298,3
20299,3
20301,3
20304,3
20305,3
20307,3
20308,3
20309,3
20310,3
20311,3
20457,3
20961,3
20963,3
20964,3
20965,3
20966,3
21001,3
21008,3
21009,3
21011,3
21026,3
21031,3
21032,3
21034,3
21035,3
21036,3
21037,3
21040,3
21041,3
21043,3
21044,3
21045,3
21046,3
21047,3
21050,3
21051,3
21615,3
21620,3
21659,3
21660,3
21661,3
21697,3
21916,3
21962,3
21963,3
21964,3
21965,3
21966,3
21967,3
21968,3
21969,3
21970,3
21974,3
21975,3
21985,3
21987,3
22094,3
22100,3
22166,3
22176,3
22386,3
23172,3
23287,3
23290,3
23291,3
23292,3
23293,3
23294,3
23295,3
23301,3
23302,3
23303,3
23305,3
23337,3
23738,3
23739,3
23740,3
23742,3
23743,3
23744,3
23745,3
23746,3
23747,3
23748,3
23749,3
23750,3
23751,3
23752,3
23753,3
23754,3
23755,3
23756,3
23757,3
23758,3
23759,3
23760,3
23761,3
23762,3
23763,3
23764,3
23765,3
23766,3
23767,3
86,3
157,3
307,3
359,3
1548,3
1637,3
1837,3
2049,3
2743,3
2768,3
2940,3
2941,3
3076,3
5661,3
6086,3
6310,3
6311,3
6312,3
6314,3
6317,3
6318,3
6319,3
6320,3
7519,3
7527,3
7547,3
7554,3
7566,3
7575,3
8367,3
9029,3
9072,3
9080,3
9103,3
9108,3
9109,3
9112,3
9119,3
9681,3
10152,3
10153,3
10154,3
10155,3
10156,3
10157,3
10158,3
10159,3
10165,3
11355,3
11811,3
12016,3
12087,3
12237,3
12289,3
13478,3
13567,3
13767,3
13979,3
14673,3
14698,3
14870,3
14871,3
15006,3
17591,3
18016,3
18240,3
18241,3
18242,3
18244,3
18247,3
18248,3
18249,3
18250,3
19449,3
19457,3
19477,3
19484,3
19496,3
19505,3
20297,3
20959,3
21002,3
21010,3
21033,3
21038,3
21039,3
21042,3
21049,3
21611,3
22082,3
22083,3
22084,3
22085,3
22086,3
22087,3
22088,3
22089,3
22095,3
23285,3
23741,3
2942,3
5406,3
6088,3
8376,3
9070,3
9097,3
14872,3
17336,3
18018,3
20306,3
21000,3
21027,3
9068,3
20998,3
11,4
15,4
17,4
18,4
19,4
21,4
22,4
23,4
24,4
27,4
38,4
44,4
45,4
46,4
47,4
49,4
60,4
63,4
68,4
71,4
77,4
80,4
86,4
88,4
90,4
96,4
100,4
102,4
104,4
105,4
112,4
127,4
130,4
136,4
140,4
141,4
142,4
143,4
144,4
145,4
146,4
148,4
152,4
174,4
177,4
194,4
199,4
200,4
204,4
205,4
206,4
207,4
208,4
215,4
218,4
222,4
224,4
226,4
228,4
237,4
238,4
239,4
245,4
262,4
265,4
275,4
276,4
278,4
302,4
308,4
310,4
313,4
315,4
316,4
317,4
325,4
326,4
327,4
334,4
363,4
366,4
373,4
385,4
387,4
397,4
402,4
403,4
404,4
405,4
418,4
427,4
428,4
429,4
434,4
435,4
437,4
449,4
454,4
455,4
457,4
459,4
466,4
468,4
474,4
475,4
480,4
486,4
487,4
489,4
501,4
505,4
507,4
520,4
521,4
523,4
527,4
528,4
532,4
533,4
534,4
535,4
537,4
551,4
552,4
553,4
554,4
555,4
556,4
557,4
558,4
559,4
593,4
595,4
596,4
599,4
601,4
602,4
604,4
606,4
607,4
609,4
617,4
618,4
619,4
621,4
622,4
625,4
626,4
628,4
629,4
632,4
638,4
640,4
643,4
644,4
648,4
649,4
657,4
658,4
659,4
660,4
661,4
662,4
663,4
948,4
949,4
951,4
952,4
953,4
954,4
955,4
956,4
957,4
958,4
959,4
960,4
962,4
963,4
964,4
966,4
968,4
969,4
971,4
973,4
974,4
975,4
976,4
977,4
978,4
980,4
981,4
982,4
984,4
985,4
987,4
988,4
1011,4
1012,4
1013,4
1020,4
1023,4
1030,4
1032,4
1053,4
1054,4
1059,4
1065,4
1068,4
1069,4
1070,4
1089,4
1090,4
1187,4
1303,4
1350,4
1352,4
1355,4
1356,4
1357,4
1358,4
1359,4
1360,4
1361,4
1362,4
1363,4
1364,4
1367,4
1368,4
1369,4
1370,4
1371,4
1372,4
1373,4
1374,4
1376,4
1377,4
1379,4
1380,4
1382,4
1421,4
1422,4
1425,4
1439,4
1440,4
1449,4
1492,4
1493,4
1494,4
1500,4
1501,4
1502,4
1503,4
1509,4
1512,4
1514,4
1518,4
1519,4
1524,4
1528,4
1530,4
1531,4
1532,4
1533,4
1534,4
1537,4
1546,4
1575,4
1581,4
1610,4
1622,4
1624,4
1625,4
1626,4
1627,4
1628,4
1629,4
1630,4
1632,4
1654,4
1655,4
1656,4
1658,4
1662,4
1663,4
1664,4
1666,4
1667,4
1670,4
1682,4
1687,4
1691,4
1692,4
1693,4
1694,4
1695,4
1744,4
1782,4
1825,4
1828,4
1832,4
1865,4
1897,4
1902,4
1903,4
1905,4
1908,4
1948,4
1982,4
2005,4
2007,4
2008,4
2009,4
2010,4
2011,4
2012,4
2013,4
2014,4
2015,4
2016,4
2017,4
2018,4
2019,4
2020,4
2021,4
2023,4
2024,4
2025,4
2026,4
2027,4
2029,4
2031,4
2071,4
2078,4
2126,4
2151,4
2156,4
2157,4
2158,4
2159,4
2161,4
2162,4
2163,4
2164,4
2165,4
2166,4
2167,4
2168,4
2170,4
2171,4
2172,4
2173,4
2174,4
2175,4
2177,4
2178,4
2180,4
2182,4
2183,4
2184,4
2185,4
2186,4
2188,4
2190,4
2191,4
2192,4
2193,4
2194,4
2195,4
2196,4
2197,4
2198,4
2200,4
2201,4
2202,4
2204,4
2205,4
2206,4
2207,4
2208,4
2209,4
2212,4
2213,4
2215,4
2216,4
2217,4
2218,4
2220,4
2221,4
2222,4
2223,4
2224,4
2225,4
2226,4
2228,4
2230,4
2231,4
2232,4
2233,4
2234,4
2235,4
2236,4
2237,4
2238,4
2239,4
2241,4
2242,4
2243,4
2244,4
2245,4
2246,4
2248,4
2378,4
2409,4
2742,4
2743,4
2744,4
2745,4
2746,4
2747,4
2748,4
2749,4
2763,4
2764,4
2765,4
2767,4
2782,4
2791,4
2795,4
2800,4
2806,4
2807,4
2809,4
2816,4
2817,4
2818,4
2820,4
2821,4
2822,4
2824,4
2828,4
2829,4
3071,4
3078,4
3091,4
3092,4
3093,4
3123,4
3153,4
3162,4
3163,4
3164,4
3247,4
3248,4
3249,4
3252,4
3253,4
3254,4
3257,4
3258,4
3259,4
3260,4
3261,4
3262,4
3264,4
3266,4
3267,4
3268,4
3271,4
3274,4
3275,4
3276,4
3277,4
3278,4
3279,4
3282,4
3284,4
3287,4
3288,4
3289,4
3292,4
3296,4
3297,4
3300,4
3301,4
3302,4
3303,4
3304,4
3305,4
3306,4
3308,4
3309,4
3310,4
3311,4
3313,4
3314,4
3320,4
3322,4
3323,4
3325,4
3327,4
3330,4
3331,4
3332,4
3333,4
3339,4
3341,4
3342,4
3343,4
3344,4
3345,4
3346,4
3350,4
3351,4
3352,4
3354,4
3355,4
3356,4
3357,4
3358,4
3360,4
3361,4
3362,4
3363,4
3369,4
3371,4
3372,4
3373,4
3374,4
3375,4
3376,4
3377,4
3378,4
3379,4
5351,4
5412,4
5413,4
5414,4
5415,4
5416,4
5417,4
5418,4
5419,4
5420,4
5421,4
5422,4
5423,4
5424,4
5425,4
5427,4
5652,4
5668,4
5727,4
5728,4
5729,4
5730,4
5731,4
5732,4
5733,4
5734,4
5735,4
5736,4
5737,4
5738,4
5739,4
5740,4
5741,4
5742,4
5743,4
5744,4
5745,4
5746,4
5747,4
5748,4
5749,4
5750,4
5751,4
5752,4
5753,4
5754,4
5755,4
5756,4
5757,4
5758,4
5759,4
5760,4
5761,4
5762,4
5763,4
5764,4
5765,4
5766,4
5767,4
5768,4
5769,4
5770,4
5771,4
5772,4
5773,4
5774,4
5775,4
5776,4
5777,4
5778,4
5779,4
5780,4
5781,4
5782,4
5783,4
5784,4
5785,4
5786,4
5787,4
5788,4
5789,4
5790,4
5791,4
5792,4
5793,4
5794,4
5795,4
5796,4
5797,4
5798,4
5799,4
5800,4
5801,4
5802,4
5803,4
5804,4
5805,4
5806,4
5807,4
5808,4
5809,4
5810,4
5811,4
5812,4
5813,4
5814,4
5815,4
5816,4
5817,4
5818,4
5819,4
5820,4
5821,4
5822,4
5823,4
5824,4
5825,4
5826,4
5827,4
5828,4
5829,4
5830,4
5831,4
5832,4
5833,4
5834,4
5835,4
5836,4
5837,4
5838,4
5839,4
5840,4
5841,4
5842,4
5843,4
5844,4
5845,4
5846,4
5847,4
5848,4
5849,4
5850,4
5851,4
5852,4
5853,4
5854,4
5855,4
5856,4
5857,4
5858,4
5859,4
5860,4
5861,4
5862,4
5863,4
5864,4
5865,4
5866,4
5867,4
5868,4
5869,4
5870,4
5871,4
5872,4
5873,4
5874,4
5875,4
5876,4
5877,4
5878,4
5879,4
5880,4
5881,4
5882,4
5883,4
5884,4
5885,4
5886,4
5887,4
5888,4
5889,4
5890,4
5891,4
5892,4
5893,4
5894,4
5895,4
5896,4
5897,4
5898,4
5899,4
5900,4
5901,4
5902,4
5903,4
5904,4
5905,4
5906,4
5907,4
5908,4
5909,4
5910,4
5911,4
5912,4
5913,4
5915,4
5916,4
5917,4
5918,4
5919,4
5920,4
5922,4
5923,4
5924,4
5925,4
5926,4
5931,4
6370,4
6371,4
6372,4
6373,4
6374,4
6375,4
6376,4
6377,4
6378,4
6380,4
6381,4
6382,4
6383,4
6384,4
7749,4
7750,4
7751,4
7752,4
7753,4
7755,4
7756,4
7757,4
7758,4
7759,4
7760,4
7761,4
7762,4
7763,4
7764,4
7765,4
7766,4
7767,4
7768,4
7769,4
7770,4
7771,4
7772,4
7773,4
7774,4
7775,4
7776,4
7777,4
7778,4
7779,4
7780,4
7781,4
7782,4
7784,4
7785,4
7786,4
7789,4
7790,4
7791,4
7792,4
7793,4
7796,4
7797,4
7799,4
7800,4
7811,4
7818,4
7823,4
7824,4
7825,4
7826,4
7827,4
7828,4
7829,4
7830,4
7831,4
7833,4
7834,4
7835,4
7836,4
7837,4
7838,4
7839,4
7840,4
7841,4
7842,4
7843,4
7844,4
7845,4
7846,4
7847,4
7848,4
7849,4
7850,4
7851,4
7852,4
7853,4
7854,4
7855,4
7856,4
7857,4
7858,4
7859,4
7860,4
7861,4
7862,4
7863,4
7864,4
7865,4
7866,4
7867,4
7868,4
7869,4
7870,4
7871,4
7872,4
7873,4
7874,4
7875,4
7876,4
7877,4
7878,4
7879,4
7880,4
7881,4
7882,4
7883,4
7884,4
7885,4
7886,4
7888,4
7889,4
7890,4
7891,4
7892,4
7893,4
7894,4
7895,4
7896,4
7897,4
7898,4
7899,4
7900,4
7901,4
7902,4
7903,4
7904,4
7905,4
7906,4
7907,4
7908,4
7909,4
7910,4
7911,4
7913,4
7914,4
7915,4
7916,4
7917,4
7918,4
7919,4
7920,4
7921,4
7922,4
7923,4
7924,4
7925,4
7926,4
7927,4
7928,4
7929,4
7930,4
7931,4
7932,4
7933,4
7934,4
7935,4
7936,4
7937,4
7938,4
7939,4
7940,4
7941,4
7942,4
7943,4
7944,4
7945,4
7946,4
7947,4
7948,4
7949,4
7950,4
7951,4
7952,4
7953,4
7954,4
7955,4
7956,4
7957,4
7958,4
7959,4
7960,4
7961,4
7962,4
7963,4
7964,4
7965,4
7966,4
7967,4
7968,4
7969,4
7970,4
7971,4
7972,4
7973,4
7974,4
7975,4
7976,4
7977,4
7978,4
7979,4
7980,4
7981,4
7982,4
7983,4
7984,4
7985,4
7986,4
7987,4
7988,4
7989,4
7990,4
7991,4
7992,4
7993,4
7994,4
7995,4
7996,4
7997,4
7998,4
7999,4
8000,4
8001,4
8002,4
8003,4
8004,4
8005,4
8006,4
8007,4
8008,4
8009,4
8010,4
8011,4
8012,4
8013,4
8014,4
8015,4
8016,4
8017,4
8018,4
8019,4
8020,4
8021,4
8022,4
8023,4
8024,4
8025,4
8026,4
8027,4
8028,4
8029,4
8030,4
8031,4
8032,4
8033,4
8034,4
8035,4
8036,4
8037,4
8038,4
8039,4
8040,4
8041,4
8042,4
8043,4
8044,4
8045,4
8046,4
8047,4
8048,4
8049,4
8050,4
8051,4
8052,4
8053,4
8054,4
8055,4
8056,4
8057,4
8058,4
8059,4
8060,4
8061,4
8062,4
8063,4
8065,4
8066,4
8067,4
8068,4
8069,4
8070,4
8071,4
8072,4
8073,4
8074,4
8075,4
8076,4
8077,4
8078,4
8079,4
8080,4
8081,4
8082,4
8083,4
8084,4
8085,4
8086,4
8087,4
8088,4
8089,4
8090,4
8091,4
8092,4
8093,4
8094,4
8095,4
8096,4
8098,4
8099,4
8100,4
8101,4
8102,4
8103,4
8104,4
8105,4
8106,4
8107,4
8108,4
8109,4
8110,4
8111,4
8112,4
8113,4
8114,4
8115,4
8116,4
8117,4
8118,4
8119,4
8120,4
8121,4
8122,4
8123,4
8124,4
8125,4
8126,4
8127,4
8128,4
8129,4
8130,4
8149,4
8150,4
8151,4
8152,4
8153,4
8154,4
8155,4
8156,4
8157,4
8158,4
8159,4
8160,4
8161,4
8163,4
8164,4
8165,4
8166,4
8167,4
8168,4
8170,4
8171,4
8172,4
8173,4
8174,4
8175,4
8176,4
8177,4
8178,4
8179,4
8181,4
8182,4
8183,4
8184,4
8185,4
8186,4
8187,4
8188,4
8189,4
8190,4
8191,4
8192,4
8193,4
8194,4
8208,4
8210,4
8212,4
8213,4
8214,4
8215,4
8216,4
8217,4
8218,4
8219,4
8220,4
8221,4
8222,4
8223,4
8224,4
8225,4
8226,4
8227,4
8228,4
8229,4
8230,4
8231,4
8232,4
8233,4
8234,4
8235,4
8236,4
8237,4
8238,4
8239,4
8240,4
8241,4
8242,4
8243,4
8244,4
8245,4
8246,4
8247,4
8248,4
8274,4
8275,4
8278,4
8279,4
8291,4
8293,4
8395,4
8397,4
8398,4
8399,4
8400,4
8401,4
8402,4
8403,4
8404,4
8405,4
8406,4
8407,4
8408,4
9125,4
9128,4
9129,4
9130,4
9131,4
9132,4
9275,4
9294,4
9327,4
9440,4
9617,4
9618,4
9631,4
9633,4
9680,4
9719,4
9720,4
9721,4
9722,4
9723,4
9740,4
9741,4
9742,4
9743,4
9744,4
9745,4
9746,4
9747,4
9748,4
9749,4
9751,4
9752,4
9753,4
9754,4
9755,4
9756,4
9757,4
9758,4
9759,4
9761,4
9762,4
9763,4
9765,4
9786,4
9794,4
9795,4
9796,4
9798,4
9800,4
9801,4
9802,4
9864,4
9865,4
9866,4
9867,4
9868,4
9869,4
9870,4
9884,4
9885,4
9886,4
9895,4
9897,4
9902,4
9910,4
9921,4
9931,4
9932,4
9933,4
9934,4
9935,4
9940,4
9950,4
9961,4
9962,4
9963,4
9964,4
9965,4
9966,4
9967,4
9968,4
9969,4
9970,4
9971,4
9972,4
9973,4
9974,4
9975,4
9976,4
9977,4
9978,4
9979,4
9980,4
9981,4
9982,4
9983,4
9984,4
9985,4
9997,4
9998,4
9999,4
10004,4
10005,4
10007,4
10008,4
10013,4
10014,4
10015,4
10025,4
10027,4
10029,4
10030,4
10062,4
10113,4
10114,4
10115,4
10116,4
10117,4
10119,4
10120,4
10162,4
10165,4
10168,4
10172,4
10173,4
10175,4
10176,4
10177,4
10178,4
10179,4
10180,4
10181,4
10182,4
10183,4
10184,4
10185,4
10186,4
10187,4
10188,4
10189,4
10190,4
10191,4
10192,4
10193,4
10194,4
10195,4
10196,4
10197,4
10198,4
10199,4
10212,4
10219,4
10220,4
10221,4
10222,4
10223,4
10224,4
10225,4
10285,4
10286,4
10287,4
10288,4
10289,4
10290,4
10291,4
10292,4
10293,4
10294,4
10295,4
10296,4
10297,4
10298,4
10299,4
10300,4
10301,4
10302,4
10303,4
10304,4
10305,4
10306,4
10307,4
10308,4
10309,4
10310,4
10311,4
10312,4
10313,4
10314,4
10315,4
10316,4
10317,4
10318,4
10319,4
10321,4
10322,4
10323,4
10324,4
10325,4
10326,4
10327,4
10328,4
10329,4
10330,4
10331,4
10332,4
10333,4
10334,4
10335,4
10336,4
10337,4
10338,4
10339,4
10340,4
10341,4
10342,4
10343,4
10344,4
10345,4
10346,4
10347,4
10348,4
10349,4
10350,4
10351,4
10352,4
10353,4
10354,4
10355,4
10356,4
10357,4
10358,4
10359,4
10360,4
10361,4
10362,4
10363,4
10364,4
10365,4
10366,4
10367,4
10368,4
10369,4
10370,4
10371,4
10372,4
10373,4
10374,4
10375,4
10376,4
10377,4
10378,4
10379,4
10380,4
10381,4
10382,4
10383,4
10384,4
10385,4
10396,4
10397,4
10398,4
10408,4
11244,4
11245,4
11246,4
11247,4
11248,4
11251,4
11252,4
11254,4
11256,4
11340,4
11343,4
11344,4
11345,4
11346,4
11347,4
11349,4
11351,4
11352,4
11353,4
11354,4
11388,4
11389,4
11390,4
11391,4
11392,4
11393,4
11394,4
11397,4
11398,4
11399,4
11406,4
11838,4
11839,4
11840,4
11841,4
11842,4
11843,4
11844,4
11846,4
11847,4
11848,4
11849,4
11850,4
11851,4
11852,4
11853,4
11854,4
11855,4
11856,4
11857,4
11858,4
11859,4
11860,4
11861,4
11862,4
11863,4
11864,4
11865,4
11866,4
11941,4
11945,4
11947,4
11948,4
11949,4
11951,4
11952,4
11953,4
11954,4
11957,4
11968,4
11974,4
11975,4
11976,4
11977,4
11979,4
11990,4
11993,4
11998,4
12001,4
12007,4
12010,4
12016,4
12018,4
12020,4
12026,4
12030,4
12032,4
12034,4
12035,4
12042,4
12057,4
12060,4
12066,4
12070,4
12071,4
12072,4
12073,4
12074,4
12075,4
12076,4
12078,4
12082,4
12104,4
12107,4
12124,4
12129,4
12130,4
12134,4
12135,4
12136,4
12137,4
12138,4
12145,4
12148,4
12152,4
12154,4
12156,4
12158,4
12167,4
12168,4
12169,4
12175,4
12192,4
12195,4
12205,4
12206,4
12208,4
12232,4
12238,4
12240,4
12243,4
12245,4
12246,4
12247,4
12255,4
12256,4
12257,4
12264,4
12293,4
12296,4
12303,4
12315,4
12317,4
12327,4
12332,4
12333,4
12334,4
12335,4
12348,4
12357,4
12358,4
12359,4
12364,4
12365,4
12367,4
12379,4
12384,4
12385,4
12387,4
12389,4
12396,4
12398,4
12404,4
12405,4
12410,4
12416,4
12417,4
12419,4
12431,4
12435,4
12437,4
12450,4
12451,4
12453,4
12457,4
12458,4
12462,4
12463,4
12464,4
12465,4
12467,4
12481,4
12482,4
12483,4
12484,4
12485,4
12486,4
12487,4
12488,4
12489,4
12523,4
12525,4
12526,4
12529,4
12531,4
12532,4
12534,4
12536,4
12537,4
12539,4
12547,4
12548,4
12549,4
12551,4
12552,4
12555,4
12556,4
12558,4
12559,4
12562,4
12568,4
12570,4
12573,4
12574,4
12578,4
12579,4
12587,4
12588,4
12589,4
12590,4
12591,4
12592,4
12593,4
12878,4
12879,4
12881,4
12882,4
12883,4
12884,4
12885,4
12886,4
12887,4
12888,4
12889,4
12890,4
12892,4
12893,4
12894,4
12896,4
12898,4
12899,4
12901,4
12903,4
12904,4
12905,4
12906,4
12907,4
12908,4
12910,4
12911,4
12912,4
12914,4
12915,4
12917,4
12918,4
12941,4
12942,4
12943,4
12950,4
12953,4
12960,4
12962,4
12983,4
12984,4
12989,4
12995,4
12998,4
12999,4
13000,4
13019,4
13020,4
13117,4
13233,4
13280,4
13282,4
13285,4
13286,4
13287,4
13288,4
13289,4
13290,4
13291,4
13292,4
13293,4
13294,4
13297,4
13298,4
13299,4
13300,4
13301,4
13302,4
13303,4
13304,4
13306,4
13307,4
13309,4
13310,4
13312,4
13351,4
13352,4
13355,4
13369,4
13370,4
13379,4
13422,4
13423,4
13424,4
13430,4
13431,4
13432,4
13433,4
13439,4
13442,4
13444,4
13448,4
13449,4
13454,4
13458,4
13460,4
13461,4
13462,4
13463,4
13464,4
13467,4
13476,4
13505,4
13511,4
13540,4
13552,4
13554,4
13555,4
13556,4
13557,4
13558,4
13559,4
13560,4
13562,4
13584,4
13585,4
13586,4
13588,4
13592,4
13593,4
13594,4
13596,4
13597,4
13600,4
